"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"DDB_G0267494",9.45551937177313,-0.19200335199862,0.167224692948499,-0.773153401789349,0.43943160005801,0.656427071681847,"not sig."
"DDB_G0267496",1697.10305208746,-0.12844182940344,0.109494886000321,-1.24979424101077,0.211374720382359,0.428149524862077,"not sig."
"DDB_G0267498",29.7935861262407,0.0353011921821351,0.167977406168464,0.445958206366575,0.655627435722169,0.812942866009392,"not sig."
"DDB_G0267500",1398.85056391796,-0.0135371517547856,0.126063853030967,-0.022192974776187,0.982294021528465,0.991683261209974,"not sig."
"DDB_G0267502",652.148548600335,0.278455107496305,0.100601419594541,2.87733350331409,0.00401051487628791,0.0303523057682699,"FDR 0.05"
"DDB_G0267504",635.792027926886,-0.0636936788943147,0.103296007690783,-0.329065349811877,0.742106293885613,0.862275571473857,"not sig."
"DDB_G0267508",2865.01724266762,-0.3356559523829,0.119086458019839,-2.53114795091152,0.0113689881917414,0.0616240132869944,"FDR 0.1"
"DDB_G0267510",76.9524732647364,0.113501492422705,0.151341952678266,0.762617342661887,0.445691638670736,0.662541681214245,"not sig."
"DDB_G0267512",818.603201425055,-0.146398463952245,0.101609780499413,-1.2094653559713,0.226484113023578,0.447326273053686,"not sig."
"DDB_G0267514",846.493225492119,-0.127438739396012,0.0769989971527764,-1.57640524276564,0.114932440913173,0.290207027783489,"not sig."
"DDB_G0267516",456.841439863239,0.188089443973462,0.114995017928769,1.61490157273258,0.106332011629345,0.275939525191488,"not sig."
"DDB_G0267522",16.7912401305661,-0.211567341948256,0.169138119823936,-1.58483153896503,0.113004614519595,0.287340300797111,"not sig."
"DDB_G0267524",4891.43489800962,-0.169411183937497,0.0890220065801116,-1.82543585305124,0.067935283027906,0.207089429222745,"not sig."
"DDB_G0267526",1431.06261151082,-0.13903296834401,0.10135306788913,-1.53598773820975,0.124541387692239,0.304578221243663,"not sig."
"DDB_G0267528",8338.04635267546,0.250441704096493,0.0977325068111766,2.652414096031,0.00799184612004727,0.0482816538094293,"FDR 0.05"
"DDB_G0267530",3757.62315419539,-0.0664729400061861,0.114321072826069,-0.414460887501021,0.678536605591042,0.82560906774999,"not sig."
"DDB_G0267534",1779.16806984341,-0.143205428999141,0.0877241763955166,-1.56694281112306,0.117128059676004,0.292895740761534,"not sig."
"DDB_G0267536",2699.31354713098,-0.180263476032425,0.0896986437094445,-1.86540801850331,0.0621242342712448,0.194869725059575,"not sig."
"DDB_G0267538",769.632271810039,0.285878660934989,0.0925757725660458,3.11733532147511,0.00182493870758403,0.0180864294154236,"FDR 0.05"
"DDB_G0267540",388.587471397868,0.115814072480397,0.101287493340158,1.21191359817861,0.225545456297574,0.44600140704924,"not sig."
"DDB_G0267546",110.709919387553,0.276812247488127,0.13327338558881,2.02966284047501,0.0423908225406378,0.152048081710818,"not sig."
"DDB_G0267548",291.136345602218,-0.0587358744646398,0.102891030848157,-0.592768791826554,0.553335896107086,0.748662658067852,"not sig."
"DDB_G0267552",3138.13772151345,-0.217853434177369,0.105707031471053,-1.8531594131309,0.0638595131219071,0.198060736315034,"not sig."
"DDB_G0267554",24.5996169136721,-0.204496579594169,0.168555774256606,-0.917177669044279,0.359049546544352,0.584491097962795,"not sig."
"DDB_G0267556",582.528666101841,0.0417507743655068,0.117958600149806,0.203713135282932,0.838577676966334,0.915039347078155,"not sig."
"DDB_G0267560",1261.39662714645,-0.0114077708990353,0.0877755533893887,-0.103491197630032,0.917573135256663,0.957635398853,"not sig."
